id,mean_daily_demand,std_daily_demand,safety_stock,reorder_point,order_up_to,newsvendor_q,service_level,lead_time_days
FOODS_3_782_CA_1_evaluation,3.7765,2.7839,12.12,38.55,64.99,33.56,0.95,7
FOODS_3_355_CA_1_evaluation,3.7214,2.7938,12.16,38.21,64.26,33.2,0.95,7
HOUSEHOLD_1_071_CA_1_evaluation,3.7146,2.4214,10.54,36.54,62.54,32.2,0.95,7
FOODS_3_203_CA_1_evaluation,3.6415,2.594,11.29,36.78,62.27,32.13,0.95,7
FOODS_3_217_CA_1_evaluation,3.611,1.9734,8.59,33.87,59.14,30.33,0.95,7
FOODS_3_403_CA_1_evaluation,3.6054,2.7796,12.1,37.33,62.57,32.35,0.95,7
FOODS_3_523_CA_1_evaluation,3.5787,2.62,11.4,36.45,61.5,31.76,0.95,7
FOODS_3_107_CA_1_evaluation,3.568,2.5851,11.25,36.23,61.2,31.59,0.95,7
FOODS_1_162_CA_1_evaluation,3.5575,2.5716,11.19,36.09,61.0,31.48,0.95,7
FOODS_3_598_CA_1_evaluation,3.5407,2.6271,11.43,36.22,61.0,31.51,0.95,7
HOBBIES_1_015_CA_1_evaluation,3.5405,2.9484,12.83,37.61,62.4,32.33,0.95,7
FOODS_3_634_CA_1_evaluation,3.5381,2.6065,11.34,36.11,60.88,31.44,0.95,7
FOODS_2_030_CA_1_evaluation,3.5344,2.287,9.95,34.69,59.43,30.59,0.95,7
FOODS_3_327_CA_1_evaluation,3.5275,2.3092,10.05,34.74,59.43,30.6,0.95,7
FOODS_3_053_CA_1_evaluation,3.5085,2.7215,11.84,36.4,60.96,31.53,0.95,7
HOBBIES_1_209_CA_1_evaluation,3.5082,3.0963,13.47,38.03,62.59,32.48,0.95,7
HOUSEHOLD_1_494_CA_1_evaluation,3.5051,2.3258,10.12,34.66,59.19,30.49,0.95,7
FOODS_1_181_CA_1_evaluation,3.5017,3.1573,13.74,38.25,62.76,32.59,0.95,7
FOODS_3_568_CA_1_evaluation,3.4809,2.6029,11.33,35.69,60.06,31.03,0.95,7
FOODS_3_772_CA_1_evaluation,3.4556,2.7078,11.78,35.97,60.16,31.12,0.95,7
FOODS_3_232_CA_1_evaluation,3.4432,2.4602,10.71,34.81,58.91,30.4,0.95,7
FOODS_3_139_CA_1_evaluation,3.4374,2.3981,10.44,34.5,58.56,30.2,0.95,7
FOODS_3_285_CA_1_evaluation,3.416,2.6931,11.72,35.63,59.54,30.81,0.95,7
HOBBIES_1_103_CA_1_evaluation,3.4053,2.8772,12.52,36.36,60.2,31.2,0.95,7
FOODS_3_469_CA_1_evaluation,3.4024,2.4415,10.63,34.44,58.26,30.07,0.95,7
FOODS_3_306_CA_1_evaluation,3.3958,2.4604,10.71,34.48,58.25,30.07,0.95,7
FOODS_3_407_CA_1_evaluation,3.3951,2.4257,10.56,34.32,58.09,29.97,0.95,7
HOUSEHOLD_1_053_CA_1_evaluation,3.3916,2.3037,10.03,33.77,57.51,29.64,0.95,7
FOODS_1_154_CA_1_evaluation,3.386,2.7218,11.84,35.55,59.25,30.67,0.95,7
HOUSEHOLD_1_019_CA_1_evaluation,3.382,2.4074,10.48,34.15,57.83,29.84,0.95,7
FOODS_3_249_CA_1_evaluation,3.3457,2.7295,11.88,35.3,58.72,30.41,0.95,7
FOODS_1_173_CA_1_evaluation,3.3337,2.9872,13.0,36.34,59.67,30.98,0.95,7
FOODS_1_087_CA_1_evaluation,3.3336,2.6182,11.39,34.73,58.06,30.04,0.95,7
FOODS_3_274_CA_1_evaluation,3.3335,3.0291,13.18,36.52,59.85,31.09,0.95,7
FOODS_2_352_CA_1_evaluation,3.3265,3.0269,13.17,36.46,59.74,31.03,0.95,7
HOUSEHOLD_1_387_CA_1_evaluation,3.3246,2.3757,10.34,33.61,56.88,29.35,0.95,7
HOUSEHOLD_1_234_CA_1_evaluation,3.2747,2.7062,11.78,34.7,57.62,29.85,0.95,7
HOUSEHOLD_1_318_CA_1_evaluation,3.2587,2.5825,11.24,34.05,56.86,29.42,0.95,7
FOODS_3_116_CA_1_evaluation,3.2572,2.543,11.07,33.87,56.67,29.31,0.95,7
FOODS_3_803_CA_1_evaluation,3.257,2.881,12.54,35.34,58.14,30.17,0.95,7
FOODS_3_413_CA_1_evaluation,3.2535,2.6843,11.68,34.46,57.23,29.65,0.95,7
HOUSEHOLD_1_283_CA_1_evaluation,3.234,2.297,10.0,32.63,55.27,28.52,0.95,7
HOUSEHOLD_1_373_CA_1_evaluation,3.2324,2.4399,10.62,33.24,55.87,28.87,0.95,7
FOODS_1_204_CA_1_evaluation,3.2291,2.6417,11.5,34.1,56.7,29.37,0.95,7
FOODS_3_071_CA_1_evaluation,3.2058,2.533,11.02,33.46,55.9,28.92,0.95,7
FOODS_3_259_CA_1_evaluation,3.1942,2.298,10.0,32.36,54.72,28.24,0.95,7
FOODS_3_676_CA_1_evaluation,3.1911,2.5001,10.88,33.22,55.56,28.74,0.95,7
FOODS_3_291_CA_1_evaluation,3.1854,2.3174,10.09,32.38,54.68,28.23,0.95,7
HOUSEHOLD_1_437_CA_1_evaluation,3.1788,2.3382,10.18,32.43,54.68,28.24,0.95,7
FOODS_3_809_CA_1_evaluation,3.1741,2.5076,10.91,33.13,55.35,28.64,0.95,7
FOODS_3_704_CA_1_evaluation,3.1665,2.2582,9.83,31.99,54.16,27.95,0.95,7
FOODS_3_578_CA_1_evaluation,3.1542,2.6495,11.53,33.61,55.69,28.86,0.95,7
FOODS_1_219_CA_1_evaluation,3.1513,2.3154,10.08,32.14,54.19,27.99,0.95,7
FOODS_1_012_CA_1_evaluation,3.1467,2.33,10.14,32.17,54.19,27.99,0.95,7
HOUSEHOLD_1_051_CA_1_evaluation,3.1403,2.1614,9.41,31.39,53.37,27.51,0.95,7
FOODS_3_183_CA_1_evaluation,3.1373,2.3598,10.27,32.23,54.19,28.0,0.95,7
FOODS_3_383_CA_1_evaluation,3.1367,2.7215,11.84,33.8,55.76,28.92,0.95,7
FOODS_3_169_CA_1_evaluation,3.1351,2.239,9.74,31.69,53.63,27.68,0.95,7
HOUSEHOLD_1_222_CA_1_evaluation,3.1309,2.4084,10.48,32.4,54.31,28.08,0.95,7
FOODS_3_334_CA_1_evaluation,3.1217,2.439,10.61,32.47,54.32,28.09,0.95,7
FOODS_3_525_CA_1_evaluation,3.1133,2.4353,10.6,32.39,54.18,28.03,0.95,7
FOODS_3_818_CA_1_evaluation,3.1129,2.2798,9.92,31.71,53.5,27.63,0.95,7
FOODS_3_530_CA_1_evaluation,3.1009,2.0953,9.12,30.82,52.53,27.07,0.95,7
HOUSEHOLD_1_306_CA_1_evaluation,3.0969,2.6482,11.52,33.2,54.88,28.46,0.95,7
FOODS_2_033_CA_1_evaluation,3.0884,2.2402,9.75,31.37,52.99,27.35,0.95,7
FOODS_2_153_CA_1_evaluation,3.0623,2.4927,10.85,32.28,53.72,27.82,0.95,7
FOODS_3_400_CA_1_evaluation,3.0496,1.7763,7.73,29.08,50.42,25.89,0.95,7
HOBBIES_1_155_CA_1_evaluation,3.0413,1.9314,8.41,29.69,50.98,26.23,0.95,7
FOODS_3_167_CA_1_evaluation,3.0363,2.3821,10.37,31.62,52.87,27.35,0.95,7
FOODS_3_768_CA_1_evaluation,3.0359,2.2234,9.68,30.93,52.18,26.94,0.95,7
HOUSEHOLD_1_180_CA_1_evaluation,3.0301,2.1765,9.47,30.68,51.89,26.78,0.95,7
FOODS_3_460_CA_1_evaluation,3.026,2.2393,9.75,30.93,52.11,26.91,0.95,7
FOODS_3_816_CA_1_evaluation,3.025,2.9793,12.97,34.14,55.32,28.8,0.95,7
FOODS_3_109_CA_1_evaluation,2.9619,2.0639,8.98,29.71,50.45,26.02,0.95,7
FOODS_3_742_CA_1_evaluation,2.9609,2.2296,9.7,30.43,51.15,26.43,0.95,7
HOBBIES_1_337_CA_1_evaluation,2.9548,2.3374,10.17,30.86,51.54,26.67,0.95,7
FOODS_1_153_CA_1_evaluation,2.9524,2.2386,9.74,30.41,51.08,26.4,0.95,7
FOODS_3_231_CA_1_evaluation,2.9378,2.3911,10.41,30.97,51.53,26.68,0.95,7
FOODS_2_074_CA_1_evaluation,2.9362,2.3651,10.29,30.85,51.4,26.61,0.95,7
FOODS_3_822_CA_1_evaluation,2.9317,2.2783,9.92,30.44,50.96,26.35,0.95,7
FOODS_2_294_CA_1_evaluation,2.9236,2.332,10.15,30.61,51.08,26.43,0.95,7
FOODS_2_201_CA_1_evaluation,2.9222,2.1448,9.33,29.79,50.24,25.95,0.95,7
HOBBIES_1_233_CA_1_evaluation,2.9178,2.5581,11.13,31.56,51.98,26.97,0.95,7
FOODS_3_238_CA_1_evaluation,2.9139,2.1952,9.55,29.95,50.35,26.02,0.95,7
FOODS_2_194_CA_1_evaluation,2.8989,2.2932,9.98,30.27,50.56,26.16,0.95,7
FOODS_3_746_CA_1_evaluation,2.885,2.0364,8.86,29.06,49.25,25.41,0.95,7
FOODS_3_134_CA_1_evaluation,2.8704,2.1035,9.15,29.25,49.34,25.48,0.95,7
HOUSEHOLD_2_044_CA_1_evaluation,2.8578,2.188,9.52,29.53,49.53,25.61,0.95,7
FOODS_3_727_CA_1_evaluation,2.8496,2.1072,9.17,29.12,49.06,25.34,0.95,7
FOODS_3_319_CA_1_evaluation,2.8445,1.8774,8.17,28.08,47.99,24.72,0.95,7
HOBBIES_1_319_CA_1_evaluation,2.8326,2.6834,11.68,31.51,51.33,26.7,0.95,7
FOODS_3_404_CA_1_evaluation,2.7805,1.8171,7.91,27.37,46.83,24.11,0.95,7
FOODS_1_172_CA_1_evaluation,2.7644,2.0869,9.08,28.43,47.78,24.69,0.95,7
FOODS_3_184_CA_1_evaluation,2.7627,2.3148,10.07,29.41,48.75,25.26,0.95,7
FOODS_3_645_CA_1_evaluation,2.7573,2.3043,10.03,29.33,48.63,25.2,0.95,7
HOUSEHOLD_1_539_CA_1_evaluation,2.7563,2.0156,8.77,28.07,47.36,24.45,0.95,7
FOODS_3_635_CA_1_evaluation,2.7553,1.8333,7.98,27.27,46.55,23.98,0.95,7
FOODS_3_013_CA_1_evaluation,2.7513,2.1313,9.28,28.53,47.79,24.71,0.95,7
FOODS_3_142_CA_1_evaluation,2.7493,2.2508,9.8,29.04,48.29,25.01,0.95,7
FOODS_2_299_CA_1_evaluation,2.7419,2.4008,10.45,29.64,48.83,25.34,0.95,7
FOODS_3_590_CA_1_evaluation,2.7413,2.2237,9.68,28.87,48.05,24.88,0.95,7
FOODS_2_175_CA_1_evaluation,2.7387,2.2379,9.74,28.91,48.08,24.9,0.95,7
FOODS_3_011_CA_1_evaluation,2.737,2.1304,9.27,28.43,47.59,24.61,0.95,7
HOUSEHOLD_1_169_CA_1_evaluation,2.7344,2.2626,9.85,28.99,48.13,24.93,0.95,7
FOODS_1_217_CA_1_evaluation,2.7319,2.2171,9.65,28.77,47.9,24.8,0.95,7
FOODS_2_082_CA_1_evaluation,2.7202,1.9704,8.57,27.62,46.66,24.08,0.95,7
FOODS_3_641_CA_1_evaluation,2.7125,2.2255,9.68,28.67,47.66,24.68,0.95,7
FOODS_3_410_CA_1_evaluation,2.6858,2.1373,9.3,28.1,46.9,24.27,0.95,7
FOODS_2_221_CA_1_evaluation,2.6822,2.4212,10.54,29.31,48.09,24.97,0.95,7
HOUSEHOLD_1_445_CA_1_evaluation,2.6815,1.8476,8.04,26.81,45.58,23.5,0.95,7
FOODS_2_315_CA_1_evaluation,2.6789,2.4207,10.53,29.29,48.04,24.95,0.95,7
FOODS_3_640_CA_1_evaluation,2.672,2.2654,9.86,28.56,47.27,24.5,0.95,7
HOUSEHOLD_1_536_CA_1_evaluation,2.6701,1.999,8.7,27.39,46.08,23.81,0.95,7
FOODS_3_016_CA_1_evaluation,2.6689,2.1889,9.53,28.21,46.89,24.28,0.95,7
FOODS_3_481_CA_1_evaluation,2.6649,2.0821,9.06,27.72,46.37,23.98,0.95,7
FOODS_3_257_CA_1_evaluation,2.6633,1.9354,8.42,27.07,45.71,23.6,0.95,7
FOODS_1_040_CA_1_evaluation,2.6597,2.2277,9.69,28.31,46.93,24.32,0.95,7
FOODS_1_183_CA_1_evaluation,2.6564,1.9099,8.31,26.91,45.5,23.48,0.95,7
FOODS_2_304_CA_1_evaluation,2.6563,1.8686,8.13,26.73,45.32,23.38,0.95,7
FOODS_3_121_CA_1_evaluation,2.656,2.0545,8.94,27.53,46.12,23.85,0.95,7
FOODS_3_804_CA_1_evaluation,2.6501,2.3094,10.05,28.6,47.15,24.46,0.95,7
HOUSEHOLD_1_246_CA_1_evaluation,2.6487,2.0122,8.76,27.3,45.84,23.69,0.95,7
FOODS_3_562_CA_1_evaluation,2.6476,1.8383,8.0,26.53,45.07,23.24,0.95,7
FOODS_3_489_CA_1_evaluation,2.6397,2.161,9.4,27.88,46.36,24.01,0.95,7
FOODS_1_045_CA_1_evaluation,2.6264,2.2428,9.76,28.15,46.53,24.13,0.95,7
HOUSEHOLD_1_243_CA_1_evaluation,2.6259,1.8237,7.94,26.32,44.7,23.05,0.95,7
FOODS_2_075_CA_1_evaluation,2.6248,1.9603,8.53,26.9,45.28,23.39,0.95,7
FOODS_2_081_CA_1_evaluation,2.6013,2.0633,8.98,27.19,45.4,23.49,0.95,7
FOODS_3_771_CA_1_evaluation,2.5914,1.8447,8.03,26.17,44.31,22.86,0.95,7
FOODS_3_621_CA_1_evaluation,2.5871,2.1636,9.42,27.53,45.63,23.65,0.95,7
FOODS_3_112_CA_1_evaluation,2.5793,2.0351,8.86,26.91,44.97,23.26,0.95,7
FOODS_1_021_CA_1_evaluation,2.5702,2.6811,11.67,29.66,47.65,24.85,0.95,7
FOODS_3_042_CA_1_evaluation,2.5498,1.896,8.25,26.1,43.95,22.7,0.95,7
FOODS_3_077_CA_1_evaluation,2.5333,1.769,7.7,25.43,43.17,22.26,0.95,7
FOODS_3_434_CA_1_evaluation,2.5255,1.88,8.18,25.86,43.54,22.49,0.95,7
FOODS_3_657_CA_1_evaluation,2.5156,1.9264,8.38,25.99,43.6,22.54,0.95,7
FOODS_3_181_CA_1_evaluation,2.5154,1.8589,8.09,25.7,43.3,22.37,0.95,7
FOODS_2_052_CA_1_evaluation,2.5135,1.9187,8.35,25.94,43.54,22.51,0.95,7
FOODS_3_532_CA_1_evaluation,2.5116,1.8452,8.03,25.61,43.19,22.3,0.95,7
HOUSEHOLD_1_179_CA_1_evaluation,2.5115,2.2864,9.95,27.53,45.11,23.43,0.95,7
HOUSEHOLD_1_348_CA_1_evaluation,2.5104,1.9928,8.67,26.25,43.82,22.67,0.95,7
FOODS_2_192_CA_1_evaluation,2.5073,1.9841,8.63,26.19,43.74,22.63,0.95,7
FOODS_3_024_CA_1_evaluation,2.4873,1.6537,7.2,24.61,42.02,21.64,0.95,7
FOODS_3_689_CA_1_evaluation,2.4807,1.8565,8.08,25.44,42.81,22.12,0.95,7
FOODS_3_801_CA_1_evaluation,2.4762,2.1259,9.25,26.59,43.92,22.77,0.95,7
HOUSEHOLD_1_540_CA_1_evaluation,2.4678,1.7793,7.74,25.02,42.29,21.83,0.95,7
HOUSEHOLD_1_040_CA_1_evaluation,2.4657,1.7444,7.59,24.85,42.11,21.72,0.95,7
FOODS_3_208_CA_1_evaluation,2.4585,1.8559,8.08,25.29,42.49,21.96,0.95,7
FOODS_3_332_CA_1_evaluation,2.4558,1.8327,7.98,25.17,42.36,21.88,0.95,7
FOODS_2_054_CA_1_evaluation,2.447,2.0723,9.02,26.15,43.28,22.43,0.95,7
FOODS_3_423_CA_1_evaluation,2.4447,1.9689,8.57,25.68,42.79,22.15,0.95,7
FOODS_3_716_CA_1_evaluation,2.4376,2.15,9.36,26.42,43.48,22.57,0.95,7
HOUSEHOLD_1_430_CA_1_evaluation,2.4329,2.3854,10.38,27.41,44.44,23.14,0.95,7
FOODS_1_055_CA_1_evaluation,2.4242,2.1656,9.42,26.39,43.36,22.51,0.95,7
FOODS_3_114_CA_1_evaluation,2.4185,1.9971,8.69,25.62,42.55,22.04,0.95,7
HOUSEHOLD_1_147_CA_1_evaluation,2.4147,1.8872,8.21,25.12,42.02,21.73,0.95,7
FOODS_3_131_CA_1_evaluation,2.4135,2.0114,8.75,25.65,42.54,22.04,0.95,7
HOUSEHOLD_1_067_CA_1_evaluation,2.4085,1.8304,7.97,24.83,41.68,21.54,0.95,7
HOBBIES_1_234_CA_1_evaluation,2.4016,2.7194,11.83,28.65,45.46,23.77,0.95,7
HOUSEHOLD_2_115_CA_1_evaluation,2.401,1.8683,8.13,24.94,41.74,21.59,0.95,7
FOODS_3_485_CA_1_evaluation,2.3973,1.9027,8.28,25.06,41.84,21.65,0.95,7
FOODS_1_036_CA_1_evaluation,2.395,1.9826,8.63,25.39,42.16,21.84,0.95,7
HOUSEHOLD_1_114_CA_1_evaluation,2.387,1.8083,7.87,24.58,41.29,21.34,0.95,7
HOUSEHOLD_1_474_CA_1_evaluation,2.3864,2.0874,9.08,25.79,42.49,22.05,0.95,7
HOUSEHOLD_1_498_CA_1_evaluation,2.38,1.7575,7.65,24.31,40.97,21.16,0.95,7
FOODS_3_524_CA_1_evaluation,2.3762,2.1101,9.18,25.82,42.45,22.03,0.95,7
HOUSEHOLD_1_202_CA_1_evaluation,2.3727,1.7704,7.7,24.31,40.92,21.14,0.95,7
FOODS_3_505_CA_1_evaluation,2.3707,1.8753,8.16,24.76,41.35,21.39,0.95,7
FOODS_3_214_CA_1_evaluation,2.3664,2.1647,9.42,25.99,42.55,22.11,0.95,7
FOODS_3_653_CA_1_evaluation,2.3664,1.819,7.92,24.48,41.05,21.22,0.95,7
HOUSEHOLD_1_225_CA_1_evaluation,2.3605,1.6905,7.36,23.88,40.4,20.85,0.95,7
FOODS_1_166_CA_1_evaluation,2.3579,1.7683,7.7,24.2,40.71,21.03,0.95,7
FOODS_3_311_CA_1_evaluation,2.3568,1.6945,7.37,23.87,40.37,20.83,0.95,7
FOODS_3_468_CA_1_evaluation,2.3556,1.9943,8.68,25.17,41.66,21.59,0.95,7
FOODS_3_632_CA_1_evaluation,2.3508,1.772,7.71,24.17,40.62,20.99,0.95,7
HOUSEHOLD_1_349_CA_1_evaluation,2.3453,1.7781,7.74,24.16,40.57,20.97,0.95,7
HOUSEHOLD_1_434_CA_1_evaluation,2.3433,1.8144,7.9,24.3,40.7,21.05,0.95,7
FOODS_3_446_CA_1_evaluation,2.3431,2.2131,9.63,26.03,42.43,22.07,0.95,7
FOODS_1_130_CA_1_evaluation,2.3334,1.837,7.99,24.33,40.66,21.04,0.95,7
FOODS_3_606_CA_1_evaluation,2.3305,1.7675,7.69,24.01,40.32,20.84,0.95,7
FOODS_3_192_CA_1_evaluation,2.3297,2.108,9.17,25.48,41.79,21.7,0.95,7
FOODS_3_367_CA_1_evaluation,2.3283,1.9368,8.43,24.73,41.03,21.26,0.95,7
FOODS_3_792_CA_1_evaluation,2.3146,2.1396,9.31,25.51,41.72,21.68,0.95,7
FOODS_2_139_CA_1_evaluation,2.3115,2.0049,8.73,24.91,41.09,21.31,0.95,7
FOODS_2_247_CA_1_evaluation,2.2851,1.9994,8.7,24.7,40.69,21.11,0.95,7
FOODS_2_311_CA_1_evaluation,2.285,1.7483,7.61,23.6,39.6,20.47,0.95,7
HOUSEHOLD_1_048_CA_1_evaluation,2.2826,1.8172,7.91,23.89,39.86,20.63,0.95,7
FOODS_2_342_CA_1_evaluation,2.2814,1.8284,7.96,23.93,39.9,20.65,0.95,7
FOODS_1_032_CA_1_evaluation,2.2786,1.9914,8.67,24.62,40.57,21.05,0.95,7
HOUSEHOLD_1_145_CA_1_evaluation,2.2752,1.7015,7.4,23.33,39.26,20.28,0.95,7
FOODS_1_043_CA_1_evaluation,2.2707,1.0953,4.77,20.66,36.56,18.7,0.95,7
FOODS_2_396_CA_1_evaluation,2.2649,1.7034,7.41,23.27,39.12,20.21,0.95,7
HOBBIES_1_378_CA_1_evaluation,2.2609,1.7594,7.66,23.48,39.31,20.33,0.95,7
FOODS_1_013_CA_1_evaluation,2.2576,2.0256,8.82,24.62,40.42,20.99,0.95,7
FOODS_3_092_CA_1_evaluation,2.2521,1.8139,7.89,23.66,39.42,20.41,0.95,7
FOODS_2_357_CA_1_evaluation,2.2516,1.7021,7.41,23.17,38.93,20.12,0.95,7
FOODS_2_388_CA_1_evaluation,2.2506,1.8886,8.22,23.97,39.73,20.59,0.95,7
FOODS_1_067_CA_1_evaluation,2.2467,2.0872,9.08,24.81,40.54,21.07,0.95,7
HOUSEHOLD_1_093_CA_1_evaluation,2.2454,1.71,7.44,23.16,38.88,20.09,0.95,7
HOUSEHOLD_1_425_CA_1_evaluation,2.2447,1.6756,7.29,23.01,38.72,20.0,0.95,7
FOODS_1_206_CA_1_evaluation,2.243,1.9263,8.38,24.08,39.78,20.63,0.95,7
FOODS_3_678_CA_1_evaluation,2.2412,1.7902,7.79,23.48,39.17,20.27,0.95,7
HOUSEHOLD_1_186_CA_1_evaluation,2.2403,1.7163,7.47,23.15,38.83,20.08,0.95,7
FOODS_3_588_CA_1_evaluation,2.2288,1.8194,7.92,23.52,39.12,20.26,0.95,7
HOBBIES_1_339_CA_1_evaluation,2.2278,1.9214,8.36,23.96,39.55,20.51,0.95,7
FOODS_3_322_CA_1_evaluation,2.2275,1.9321,8.41,24.0,39.59,20.54,0.95,7
FOODS_3_387_CA_1_evaluation,2.227,1.8757,8.16,23.75,39.34,20.39,0.95,7
FOODS_1_027_CA_1_evaluation,2.2219,1.7948,7.81,23.36,38.92,20.15,0.95,7
FOODS_2_307_CA_1_evaluation,2.221,2.0065,8.73,24.28,39.83,20.68,0.95,7
FOODS_3_194_CA_1_evaluation,2.2155,1.6558,7.21,22.71,38.22,19.75,0.95,7
FOODS_3_140_CA_1_evaluation,2.2124,1.7197,7.48,22.97,38.46,19.89,0.95,7
HOUSEHOLD_1_453_CA_1_evaluation,2.2124,1.7357,7.55,23.04,38.53,19.93,0.95,7
HOUSEHOLD_1_006_CA_1_evaluation,2.2113,1.6492,7.18,22.66,38.14,19.7,0.95,7
FOODS_3_326_CA_1_evaluation,2.2099,1.9692,8.57,24.04,39.51,20.51,0.95,7
HOUSEHOLD_1_439_CA_1_evaluation,2.2068,2.0131,8.76,24.21,39.66,20.6,0.95,7
FOODS_3_669_CA_1_evaluation,2.2065,1.8225,7.93,23.38,38.82,20.11,0.95,7
FOODS_2_115_CA_1_evaluation,2.2058,1.6903,7.36,22.8,38.24,19.77,0.95,7
HOUSEHOLD_1_369_CA_1_evaluation,2.2039,1.6485,7.17,22.6,38.03,19.65,0.95,7
FOODS_2_150_CA_1_evaluation,2.2038,2.0734,9.02,24.45,39.88,20.73,0.95,7
HOUSEHOLD_1_153_CA_1_evaluation,2.1807,1.8046,7.85,23.12,38.38,19.88,0.95,7
FOODS_3_118_CA_1_evaluation,2.1794,1.795,7.81,23.07,38.32,19.85,0.95,7
HOBBIES_1_055_CA_1_evaluation,2.1757,1.7853,7.77,23.0,38.23,19.8,0.95,7
FOODS_3_026_CA_1_evaluation,2.1701,1.8264,7.95,23.14,38.33,19.87,0.95,7
FOODS_3_750_CA_1_evaluation,2.1647,1.8326,7.98,23.13,38.28,19.84,0.95,7
FOODS_3_335_CA_1_evaluation,2.1641,1.6915,7.36,22.51,37.66,19.48,0.95,7
FOODS_3_787_CA_1_evaluation,2.1637,1.7373,7.56,22.71,37.85,19.59,0.95,7
FOODS_3_665_CA_1_evaluation,2.1631,1.6558,7.21,22.35,37.49,19.38,0.95,7
HOUSEHOLD_2_110_CA_1_evaluation,2.1626,1.775,7.72,22.86,38.0,19.68,0.95,7
FOODS_3_617_CA_1_evaluation,2.1574,1.6881,7.35,22.45,37.55,19.42,0.95,7
HOUSEHOLD_1_045_CA_1_evaluation,2.1451,1.5981,6.95,21.97,36.99,19.11,0.95,7
HOUSEHOLD_1_007_CA_1_evaluation,2.14,1.7343,7.55,22.53,37.51,19.42,0.95,7
FOODS_3_515_CA_1_evaluation,2.1365,1.7921,7.8,22.75,37.71,19.54,0.95,7
FOODS_3_560_CA_1_evaluation,2.1311,1.7042,7.42,22.33,37.25,19.28,0.95,7
FOODS_3_675_CA_1_evaluation,2.1269,1.8257,7.95,22.83,37.72,19.56,0.95,7
FOODS_1_112_CA_1_evaluation,2.122,1.8438,8.02,22.88,37.73,19.57,0.95,7
FOODS_2_145_CA_1_evaluation,2.1207,1.6153,7.03,21.87,36.72,18.98,0.95,7
HOBBIES_1_166_CA_1_evaluation,2.1172,1.6606,7.23,22.05,36.87,19.07,0.95,7
FOODS_2_267_CA_1_evaluation,2.1137,1.8577,8.08,22.88,37.68,19.55,0.95,7
FOODS_3_786_CA_1_evaluation,2.1132,1.9834,8.63,23.42,38.22,19.87,0.95,7
FOODS_3_599_CA_1_evaluation,2.1118,1.7962,7.82,22.6,37.38,19.38,0.95,7
HOUSEHOLD_1_505_CA_1_evaluation,2.1108,1.5596,6.79,21.56,36.34,18.77,0.95,7
HOUSEHOLD_1_247_CA_1_evaluation,2.1051,1.7747,7.72,22.46,37.19,19.28,0.95,7
HOUSEHOLD_1_016_CA_1_evaluation,2.1043,1.7473,7.6,22.33,37.06,19.2,0.95,7
FOODS_3_638_CA_1_evaluation,2.1002,1.8225,7.93,22.63,37.33,19.37,0.95,7
FOODS_3_215_CA_1_evaluation,2.0984,1.7049,7.42,22.11,36.8,19.05,0.95,7
FOODS_2_036_CA_1_evaluation,2.0963,1.8042,7.85,22.53,37.2,19.29,0.95,7
FOODS_3_463_CA_1_evaluation,2.0958,1.7874,7.78,22.45,37.12,19.25,0.95,7
FOODS_1_184_CA_1_evaluation,2.0936,1.8738,8.15,22.81,37.47,19.45,0.95,7
FOODS_3_172_CA_1_evaluation,2.0793,1.6898,7.35,21.91,36.46,18.88,0.95,7
FOODS_3_615_CA_1_evaluation,2.0752,1.747,7.6,22.13,36.66,19.0,0.95,7
FOODS_3_459_CA_1_evaluation,2.0745,1.5438,6.72,21.24,35.76,18.47,0.95,7
FOODS_3_577_CA_1_evaluation,2.073,1.9549,8.51,23.02,37.53,19.51,0.95,7
FOODS_2_063_CA_1_evaluation,2.0691,1.7267,7.51,22.0,36.48,18.9,0.95,7
FOODS_3_130_CA_1_evaluation,2.068,1.6508,7.18,21.66,36.14,18.7,0.95,7
FOODS_3_504_CA_1_evaluation,2.0616,1.7448,7.59,22.02,36.46,18.9,0.95,7
FOODS_2_119_CA_1_evaluation,2.0465,1.7659,7.68,22.01,36.34,18.85,0.95,7
FOODS_3_753_CA_1_evaluation,2.0422,1.6153,7.03,21.32,35.62,18.43,0.95,7
FOODS_3_435_CA_1_evaluation,2.0368,1.7253,7.51,21.77,36.02,18.67,0.95,7
HOUSEHOLD_1_156_CA_1_evaluation,2.0356,1.8556,8.08,22.32,36.57,19.0,0.95,7
FOODS_3_793_CA_1_evaluation,2.0176,1.6174,7.04,21.16,35.29,18.26,0.95,7
HOBBIES_1_004_CA_1_evaluation,2.0149,1.7213,7.49,21.6,35.7,18.51,0.95,7
FOODS_2_338_CA_1_evaluation,2.0133,1.6556,7.21,21.3,35.39,18.33,0.95,7
HOUSEHOLD_1_050_CA_1_evaluation,2.0118,1.6325,7.1,21.19,35.27,18.26,0.95,7
FOODS_3_496_CA_1_evaluation,2.0115,1.5754,6.86,20.94,35.02,18.11,0.95,7
FOODS_3_267_CA_1_evaluation,2.0111,1.683,7.32,21.4,35.48,18.39,0.95,7
FOODS_2_327_CA_1_evaluation,2.01,1.7931,7.8,21.87,35.94,18.66,0.95,7
FOODS_1_194_CA_1_evaluation,2.0091,1.7261,7.51,21.58,35.64,18.48,0.95,7
FOODS_3_441_CA_1_evaluation,2.0029,1.5684,6.83,20.85,34.87,18.03,0.95,7
